PCM,Maths,Physics,Chemistry,Rank
40.4734833,68.3914747,42.9482049,8.1862298,58845
40.4713107,39.2126475,33.7289794,65.5357152,58855
20.6455538,24.1398289,10.8611101,19.0718076,73060
20.6372254,24.1398289,20.1366623,10.8644235,73070
20.6278108,17.9272611,54.3282342,11.7952155,73080
20.6205688,25.7200379,4.2199136,33.5513337,73090
20.607171,39.5595403,0.5533268,20.2230639,73100
20.5966701,28.6545049,21.2507073,4.7977082,73110
20.5803756,19.4444646,6.3926964,61.0035835,73120
20.5680641,20.9613059,19.6371134,20.2230639,73130
20.5590116,17.9272611,34.4867135,20.2230639,73140
20.549597,27.845209,2.7911019,26.6606177,73150
20.5416308,23.7411557,7.0372674,26.6606177,73160
20.531854,20.9613059,14.3426599,26.6606177,73170
20.531854,20.9613059,14.3426599,26.6606177,73180
20.5151974,17.9272611,26.1674406,26.6606177,73190
20.5007133,23.7411557,4.7166589,34.7420951,73200
20.4931092,28.6545049,8.352916,12.7051081,73210
20.481522,19.4444646,9.2740229,52.8489578,73220
20.4789873,17.9272611,19.6371134,34.7420951,73230
20.4634169,22.3687927,9.2740229,33.5513337,73240
20.4550886,20.9613059,7.0372674,43.5660144,73250
20.4467603,13.6848852,13.0909842,76.8976486,73260
20.4413288,25.7200379,9.2740229,19.4918365,73270
20.427931,7.6091916,54.6407071,69.7778027,73280
20.4105502,4.4031488,82.3228513,67.3040163,73290
20.4018598,7.6091916,44.7218583,76.7222967,73300
20.3935314,20.9613059,2.7911019,61.2661015,73310
20.3830305,11.5097441,7.672663,86.8916846,73320
20.3786853,11.5097441,42.9482049,49.8603302,73330
20.3699949,24.6377179,11.7638663,17.0177952,73340
20.3547866,17.9272611,4.7166589,68.5686905,73350
20.3421131,19.5480255,11.1394302,44.1218899,73360
20.3330606,20.2827285,10.8611101,32.0835266,73370
20.327629,24.6377179,8.352916,22.7445113,73380
20.3164039,20.2827285,26.602252,14.3100363,73390
20.3077135,12.2321357,19.6371134,68.5686905,73400
20.2993852,21.542116,35.9099181,9.4475907,73410
20.28816,22.3687927,17.935079,19.4918365,73420
20.2787454,34.5719603,1.243265,19.0718076,73430
20.270055,34.5719603,20.1366623,1.8243729,73440
20.2588298,24.6377179,3.8001397,37.3094196,73450
20.2494152,12.2321357,10.165055,81.5697049,73460
20.2443458,21.542116,21.2507073,17.0177952,73470
20.2251544,33.8995387,17.935079,2.5188987,73480
20.2229818,21.542116,15.868323,22.7445113,73490
20.2041526,15.8096942,18.9525276,47.7920449,73500
20.1925653,25.7200379,23.5649439,7.4284957,73510
20.1802539,21.542116,8.352916,37.3094196,73520
20.1708393,19.4444646,31.1565576,19.4918365,73530
20.1643215,18.6011312,35.9099181,17.0177952,73540
20.1559931,21.542116,5.772848,45.1806277,73550
20.144768,18.6011312,27.5654129,22.7445113,73560
20.1313703,25.7200379,31.1565576,5.3240186,73570
20.1212314,18.6011312,21.2507073,29.2146888,73580
20.1132652,8.8309205,15.0374407,86.8916846,73590
20.1049369,8.8309205,76.6397182,32.0835266,73600
